+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| BNXUSDT       | 0.0006093     | 0.0007497   | 0.03151      | 82.88         | 0.01567      | 0.01272     | 0.0            | 0.9817                 | 0.001823     | 128.38 | -240179.250609 |
| LINKUSDT      | 0.0006065     | 0.001269    | 0.03867      | 83.18         | 0.01005      | 0.01098     | 0.0            | 0.9082                 | 0.00307      | 790.96 | -240179.250606 |
| IOSTUSDT      | 0.0006014     | 0.001114    | 0.04375      | 93.38         | 0.01053      | 0.01531     | 0.0            | 0.8742                 | 0.005556     | 790.96 | -240179.250601 |
| FILUSDT       | 0.0005951     | 0.0008979   | 0.02494      | 90.93         | 0.009161     | 0.01039     | 0.0            | 0.932                  | 0.003209     | 790.96 | -240179.250595 |
| RUNEUSDT      | 0.0005839     | 0.00178     | 0.04531      | 94.52         | 0.01194      | 0.01625     | 0.0            | 0.8804                 | 0.005715     | 790.96 | -240179.250584 |
| QNTUSDT       | 0.0005823     | 0.000721    | 0.03808      | 73.52         | 0.009526     | 0.008325    | 0.0            | 0.9779                 | 0.001488     | 253.88 | -240179.250582 |
| EGLDUSDT      | 0.0005807     | 0.001062    | 0.03989      | 65.3          | 0.01237      | 0.01413     | 0.0            | 0.9143                 | 0.004339     | 790.96 | -240179.250581 |
| JOEUSDT       | 0.0005811     | 0.0008231   | 0.0603       | 50.97         | 0.01919      | 0.01877     | 0.0            | 0.9682                 | 0.004482     | 93.46  | -240179.250581 |
| SUSHIUSDT     | 0.0005785     | 0.001216    | 0.03248      | 90.85         | 0.01102      | 0.01043     | 0.0            | 0.9541                 | 0.002561     | 790.96 | -240179.250578 |
| ZILUSDT       | 0.0005772     | 0.0009605   | 0.05938      | 75.1          | 0.01228      | 0.01731     | 0.0            | 0.8856                 | 0.006678     | 790.96 | -240179.250577 |
| IOTAUSDT      | 0.0005678     | 0.001811    | 0.05414      | 84.67         | 0.01221      | 0.01482     | 0.0            | 0.9124                 | 0.005307     | 790.96 | -240179.250568 |
| ALGOUSDT      | 0.0005632     | 0.0009392   | 0.04409      | 76.32         | 0.01231      | 0.01611     | 0.0            | 0.8806                 | 0.005643     | 790.96 | -240179.250563 |
| DUSKUSDT      | 0.0005483     | 0.0007672   | 0.03725      | 78.83         | 0.01608      | 0.01576     | 0.0            | 0.9323                 | 0.003788     | 539.83 | -240179.250548 |
| MASKUSDT      | 0.0005447     | 0.0007987   | 0.02231      | 75.68         | 0.01363      | 0.01423     | 0.0            | 0.9196                 | 0.004222     | 672.83 | -240179.250545 |
| GALAUSDT      | 0.0005227     | 0.0008455   | 0.01695      | 72.18         | 0.008868     | 0.007957    | 0.0            | 0.977                  | 0.001065     | 650.83 | -240179.250523 |
| DENTUSDT      | 0.0005218     | 0.001212    | 0.04452      | 95.62         | 0.01501      | 0.01883     | 0.0            | 0.8587                 | 0.004959     | 790.96 | -240179.250522 |
| ADAUSDT       | 0.0005136     | 0.00154     | 0.02848      | 67.53         | 0.009038     | 0.009095    | 0.0            | 0.9306                 | 0.002442     | 790.96 | -240179.250514 |
| LUNA2USDT     | 0.0005143     | 0.0005481   | 0.01966      | 76.6          | 0.01264      | 0.01934     | 0.0            | 0.8885                 | 0.007153     | 293.83 | -240179.250514 |
| ROSEUSDT      | 0.0004999     | 0.0007861   | 0.02854      | 69.0          | 0.01017      | 0.01024     | 0.0            | 0.945                  | 0.002994     | 546.83 | -240179.2505   |
| DGBUSDT       | 0.0004961     | 0.0009462   | 0.04285      | 92.83         | 0.01602      | 0.01695     | 0.0            | 0.8954                 | 0.004091     | 790.96 | -240179.250496 |
| LITUSDT       | 0.0004923     | 0.0008616   | 0.03112      | 81.15         | 0.01678      | 0.01564     | 0.0            | 0.9538                 | 0.002505     | 790.96 | -240179.250492 |
| CTKUSDT       | 0.0004846     | 0.002007    | 0.034        | 82.42         | 0.01085      | 0.01064     | 0.0            | 0.9252                 | 0.003002     | 790.96 | -240179.250485 |
| ANTUSDT       | 0.000478      | 0.000751    | 0.03416      | 87.82         | 0.01285      | 0.01789     | 0.0            | 0.904                  | 0.006303     | 550.79 | -240179.250478 |
| XLMUSDT       | 0.0004746     | 0.002881    | 0.02045      | 76.38         | 0.009271     | 0.007822    | 0.0            | 0.9782                 | 0.0009645    | 790.96 | -240179.250475 |
| ETCUSDT       | 0.0004699     | 0.001191    | 0.0269       | 89.37         | 0.01111      | 0.01022     | 0.0            | 0.9614                 | 0.001866     | 790.96 | -240179.25047  |
| EOSUSDT       | 0.0004677     | 0.0007911   | 0.02294      | 95.5          | 0.01149      | 0.01049     | 0.0            | 0.9589                 | 0.001602     | 790.96 | -240179.250468 |
| RENUSDT       | 0.0004663     | 0.0006003   | 0.03065      | 73.93         | 0.01838      | 0.01918     | 0.0            | 0.9053                 | 0.004627     | 790.96 | -240179.250466 |
| ONTUSDT       | 0.0004475     | 0.0006433   | 0.03393      | 93.98         | 0.01466      | 0.01509     | 0.0            | 0.9229                 | 0.004043     | 790.96 | -240179.250448 |
| SFPUSDT       | 0.0004476     | 0.001057    | 0.02538      | 90.23         | 0.01288      | 0.01295     | 0.0            | 0.9372                 | 0.002669     | 790.96 | -240179.250448 |
| DYDXUSDT      | 0.0004395     | 0.0007247   | 0.02182      | 87.87         | 0.01259      | 0.01091     | 0.0            | 0.9538                 | 0.002349     | 658.83 | -240179.250439 |
| UNIUSDT       | 0.0004279     | 0.0008513   | 0.04069      | 93.82         | 0.01514      | 0.01442     | 0.0            | 0.9249                 | 0.003224     | 790.96 | -240179.250428 |
| OGNUSDT       | 0.0004263     | 0.001468    | 0.0281       | 89.9          | 0.01087      | 0.01191     | 0.0            | 0.9317                 | 0.003409     | 790.96 | -240179.250426 |
| AUDIOUSDT     | 0.0004112     | 0.0007157   | 0.02761      | 67.17         | 0.01031      | 0.009776    | 0.0            | 0.9478                 | 0.002124     | 680.83 | -240179.250411 |
| NEOUSDT       | 0.0003899     | 0.0005856   | 0.03798      | 72.32         | 0.01451      | 0.01754     | 0.0            | 0.8816                 | 0.00475      | 790.96 | -240179.25039  |
| XEMUSDT       | 0.0003858     | 0.0009171   | 0.02642      | 89.92         | 0.01157      | 0.01033     | 0.0            | 0.9474                 | 0.002121     | 790.96 | -240179.250386 |
| ZRXUSDT       | 0.000379      | 0.0005245   | 0.02069      | 75.78         | 0.01336      | 0.01265     | 0.0            | 0.9324                 | 0.002256     | 790.96 | -240179.250379 |
| WOOUSDT       | 0.0003782     | 0.00051     | 0.01755      | 69.77         | 0.01245      | 0.01151     | 0.0            | 0.977                  | 0.00149      | 448.83 | -240179.250378 |
| DASHUSDT      | 0.000374      | 0.0005385   | 0.03147      | 86.75         | 0.01676      | 0.01503     | 0.0            | 0.9296                 | 0.002662     | 790.96 | -240179.250374 |
| CHRUSDT       | 0.0003667     | 0.0008281   | 0.03484      | 89.77         | 0.01227      | 0.01432     | 0.0            | 0.9103                 | 0.004306     | 790.96 | -240179.250367 |
| KNCUSDT       | 0.0003514     | 0.000677    | 0.03276      | 94.47         | 0.01951      | 0.01707     | 0.0            | 0.8969                 | 0.004322     | 790.96 | -240179.250351 |
| AXSUSDT       | 0.0003482     | 0.001282    | 0.0492       | 91.8          | 0.01772      | 0.0193      | 0.0            | 0.9298                 | 0.004681     | 790.96 | -240179.250348 |
| XTZUSDT       | 0.0003416     | 0.0007523   | 0.0253       | 82.82         | 0.01012      | 0.009329    | 0.0            | 0.9407                 | 0.002282     | 790.96 | -240179.250342 |
| QTUMUSDT      | 0.000339      | 0.0006455   | 0.02497      | 84.87         | 0.01593      | 0.0138      | 0.0            | 0.9479                 | 0.002058     | 790.96 | -240179.250339 |
| BALUSDT       | 0.0003254     | 0.0006277   | 0.05006      | 93.6          | 0.01701      | 0.01722     | 0.0            | 0.9213                 | 0.004485     | 790.96 | -240179.250325 |
| STMXUSDT      | 0.0003216     | 0.0005306   | 0.0399       | 95.3          | 0.01576      | 0.01792     | 0.0            | 0.8995                 | 0.004919     | 790.96 | -240179.250322 |
