# Note: coins with less than ~730 days worth of price history are not optimized on their own,
# but instead the best config from among the coins with longer price history is selected.

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days | score          |
| KLAYUSDT      | 0.0007832     | 0.0006978   | 0.06062      | 69.03         | 0.01448      | 0.01861     | 0.04925        | 0.9753                 | 0.001397     | 626.85 | -230179.300783 |
| ATOMUSDT      | 0.0007599     | 0.00136     | 0.05988      | 81.8          | 0.01311      | 0.01306     | 0.01906        | 0.9801                 | 0.001387     | 791.0  | -230179.30076  |
| DOGEUSDT      | 0.0007282     | 0.000883    | 0.04813      | 55.73         | 0.01439      | 0.01547     | 0.05151        | 0.9755                 | 0.001355     | 791.0  | -230179.300728 |
| TRXUSDT       | 0.0007197     | 0.0008823   | 0.06328      | 67.18         | 0.008287     | 0.01206     | 0.01963        | 0.9785                 | 0.00141      | 791.0  | -230179.30072  |
| THETAUSDT     | 0.0007114     | 0.001166    | 0.06927      | 78.42         | 0.01513      | 0.01723     | 0.06144        | 0.9658                 | 0.002582     | 791.0  | -230179.300711 |
| DOTUSDT       | 0.0007023     | 0.001152    | 0.06617      | 80.05         | 0.01329      | 0.01394     | 0.03645        | 0.9766                 | 0.001678     | 791.0  | -230179.300702 |
| SXPUSDT       | 0.0006931     | 0.0008085   | 0.04854      | 80.73         | 0.01648      | 0.01993     | 0.03666        | 0.98                   | 0.0007525    | 791.0  | -230179.300693 |
| UNFIUSDT      | 0.0006841     | 0.001663    | 0.05937      | 37.37         | 0.01804      | 0.01983     | 0.09191        | 0.8089                 | 0.006093     | 791.0  | -230179.300684 |
| ARUSDT        | 0.0006834     | 0.001161    | 0.05138      | 70.8          | 0.01706      | 0.0198      | 0.09523        | 0.9592                 | 0.002371     | 640.85 | -230179.300683 |
| HBARUSDT      | 0.000676      | 0.0008251   | 0.05048      | 60.08         | 0.01499      | 0.01759     | 0.06932        | 0.9647                 | 0.001945     | 791.0  | -230179.300676 |
| APEUSDT       | 0.0006219     | 0.001337    | 0.05302      | 94.83         | 0.01366      | 0.01554     | 0.04637        | 0.9661                 | 0.001875     | 470.37 | -230179.300622 |
| AUDIOUSDT     | 0.0006054     | 0.0008197   | 0.03327      | 88.05         | 0.01882      | 0.01906     | 0.03891        | 0.9738                 | 0.000916     | 680.85 | -230179.300605 |
| YFIUSDT       | 0.0005747     | 0.001459    | 0.0692       | 74.33         | 0.01491      | 0.017       | 0.09612        | 0.9336                 | 0.002194     | 791.0  | -230179.300575 |
| UNIUSDT       | 0.0004136     | 0.0009538   | 0.06953      | 71.28         | 0.01719      | 0.01842     | 0.08562        | 0.9609                 | 0.002252     | 791.0  | -230179.300414 |
| XMRUSDT       | 0.0004025     | 0.0004967   | 0.06195      | 63.4          | 0.01376      | 0.01603     | 0.08836        | 0.9732                 | 0.002112     | 791.0  | -230179.300402 |
| KNCUSDT       | 0.001109      | 0.001249    | 0.0703       | 54.2          | 0.01685      | 0.01689     | 0.03216        | 0.9772                 | 0.001454     | 791.0  | -230179.298134 |
| TOMOUSDT      | 0.001379      | 0.001207    | 0.07193      | 68.75         | 0.01493      | 0.0199      | 0.04782        | 0.9604                 | 0.003003     | 791.0  | -230179.282059 |
| RENUSDT       | 0.001767      | 0.001687    | 0.07258      | 78.65         | 0.01868      | 0.0182      | 0.04694        | 0.9538                 | 0.002328     | 791.0  | -230179.276015 |
| GTCUSDT       | 0.001005      | 0.0015      | 0.07285      | 89.72         | 0.01798      | 0.01992     | 0.06755        | 0.928                  | 0.003069     | 749.85 | -230179.272533 |
| ICXUSDT       | 0.001275      | 0.001274    | 0.07615      | 68.3          | 0.01625      | 0.01894     | 0.02864        | 0.9458                 | 0.002553     | 791.0  | -230179.239737 |
| IOTAUSDT      | 0.0007744     | 0.001129    | 0.07162      | 63.52         | 0.01077      | 0.02001     | 0.0931         | 0.9568                 | 0.003282     | 791.0  | -230179.214657 |
| CVXUSDT       | 0.0006972     | 0.0008802   | 0.08446      | 58.83         | 0.01539      | 0.01541     | 0.07945        | 0.9812                 | 0.0015       | 281.49 | -230179.156072 |
| QNTUSDT       | 0.0004575     | 0.001285    | 0.089        | 69.88         | 0.01193      | 0.01519     | 0.09677        | 0.9829                 | 0.002111     | 253.89 | -230179.110462 |
| STXUSDT       | 0.001703      | 0.001689    | 0.0989       | 32.77         | 0.01415      | 0.01758     | 0.03625        | 0.9896                 | 0.001306     | 129.39 | -230179.012675 |
| C98USDT       | 0.0005306     | 0.0007446   | 0.04665      | 51.95         | 0.01811      | 0.02079     | 0.08165        | 0.9316                 | 0.002727     | 675.85 | -230171.399675 |
| MAGICUSDT     | 0.0008667     | 0.001211    | 0.07901      | 82.8          | 0.01992      | 0.02089     | 0.06591        | 0.9667                 | 0.002854     | 156.87 | -230170.282927 |
| OPUSDT        | 0.0005278     | 0.000814    | 0.0631       | 40.37         | 0.02094      | 0.02102     | 0.07494        | 0.9786                 | 0.001906     | 394.41 | -230168.120931 |
| PEOPLEUSDT    | 0.00131       | 0.001257    | 0.05801      | 50.48         | 0.01816      | 0.02293     | 0.05513        | 0.9434                 | 0.002737     | 553.83 | -230149.988684 |
| ZILUSDT       | 0.0007732     | 0.00097     | 0.04899      | 56.03         | 0.01828      | 0.02342     | 0.05055        | 0.9712                 | 0.001175     | 791.0  | -230145.117472 |
| ANTUSDT       | 0.0007377     | 0.001281    | 0.07498      | 57.13         | 0.01734      | 0.02416     | 0.04652        | 0.9529                 | 0.003697     | 550.83 | -230137.651452 |
| LINAUSDT      | 0.0009602     | 0.0007648   | 0.04829      | 86.15         | 0.01836      | 0.02517     | 0.06432        | 0.9315                 | 0.003788     | 791.0  | -230127.630089 |
| BANDUSDT      | 0.0006722     | 0.0007748   | 0.0493       | 73.07         | 0.02228      | 0.02634     | 0.07981        | 0.9373                 | 0.002954     | 791.0  | -230113.649247 |
| WAVESUSDT     | 0.0007691     | 0.0008737   | 0.05382      | 62.98         | 0.02167      | 0.02712     | 0.06008        | 0.9624                 | 0.002142     | 791.0  | -230106.464628 |
| BALUSDT       | 0.001057      | 0.001723    | 0.1688       | 78.87         | 0.02559      | 0.04075     | 0.1012         | 0.9241                 | 0.008217     | 791.0  | -229845.26084  |
| GMTUSDT       | 0.0004741     | 0.0007333   | 0.04436      | 97.33         | 0.02675      | 0.03524     | 0.1021         | 0.9456                 | 0.003433     | 472.83 | -229680.993828 |
| MASKUSDT      | 0.0007513     | 0.0009942   | 0.04262      | 72.2          | 0.02828      | 0.02899     | 0.119          | 0.977                  | 0.001298     | 672.85 | -228185.533659 |
| EGLDUSDT      | 0.0008871     | 0.001295    | 0.1035       | 78.07         | 0.01927      | 0.02402     | 0.1318         | 0.9371                 | 0.003305     | 791.0  | -226954.917448 |
| GALAUSDT      | 0.0006057     | 0.0007485   | 0.04907      | 78.25         | 0.02768      | 0.054       | 0.1341         | 0.8984                 | 0.009351     | 650.85 | -226424.786204 |
| APTUSDT       | 0.000525      | 0.000538    | 0.06115      | 43.52         | 0.02384      | 0.03147     | 0.1809         | 0.9708                 | 0.002679     | 254.92 | -221969.63283  |
| KSMUSDT       | 0.001145      | 0.002017    | 0.165        | 78.68         | 0.02534      | 0.03275     | 0.1823         | 0.9416                 | 0.005343     | 791.0  | -221818.732035 |
| AAVEUSDT      | 0.000957      | 0.002005    | 0.1705       | 91.58         | 0.0249       | 0.02807     | 0.3262         | 0.9589                 | 0.003495     | 791.0  | -207477.520015 |
| AXSUSDT       | 0.001028      | 0.001661    | 0.1342       | 86.58         | 0.0384       | 0.04862     | 0.4252         | 0.9305                 | 0.00385      | 791.0  | -197353.498097 |
| AVAXUSDT      | 0.0005087     | 0.001154    | 0.1359       | 79.7          | 0.02664      | 0.02592     | 0.4555         | 0.9514                 | 0.003458     | 791.0  | -194566.240421 |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+--------+----------------+

